Date,Open,High,Low,Close,Adj Close,Volume
1980-12-12,0.09829752892255783,0.09872488576532949,0.09829752892255783,0.09829752892255783,469033600,0.09829752892255783
1980-12-15,0.09359660626654293,0.09359660626654293,0.09316924959421158,0.09316924959421158,175884800,0.09316924959421158
1980-12-16,0.08675814461532813,0.08675814461532813,0.08633079379796982,0.08633079379796982,105728000,0.08633079379796982
1980-12-17,0.08846762776374817,0.0888949846179973,0.08846762776374817,0.08846762776374817,86441600,0.08846762776374817
1980-12-18,0.09103252738714218,0.09145987856004696,0.09103252738714218,0.09103252738714218,73449600,0.09103252738714218
1980-12-19,0.09658808261156082,0.09701543932003821,0.09658808261156082,0.09658808261156082,48630400,0.09658808261156082
1980-12-22,0.10128903388977051,0.1017171554355483,0.10128903388977051,0.10128903388977051,37363200,0.10128903388977051
1980-12-23,0.10556331276893616,0.10599066960581185,0.10556331276893616,0.10556331276893616,46950400,0.10556331276893616
1980-12-24,0.11111888289451599,0.11154623959864184,0.11111888289451599,0.11111888289451599,48003200,0.11111888289451599
1980-12-26,0.12137611955404282,0.1218034761863759,0.12137611955404282,0.12137611955404282,55574400,0.12137611955404282
1980-12-29,0.12308555096387863,0.12351290765278083,0.12308555096387863,0.12308555096387863,93161600,0.12308555096387863
1980-12-30,0.12052146593398683,0.12052146593398683,0.12009412050247192,0.12009412050247192,68880000,0.12009412050247192
1980-12-31,0.11710262189134059,0.11710262189134059,0.11667526513338089,0.11667526513338089,35750400,0.11667526513338089
1981-01-02,0.11795733124017715,0.11881204480859513,0.11795733124017715,0.11795733124017715,21660800,0.11795733124017715
1981-01-05,0.1158205742580947,0.1158205742580947,0.11539322882890703,0.11539322882890701,35728000,0.11539322882890701
1981-01-06,0.11069155380265144,0.11069155380265144,0.11026419699192047,0.11026419699192047,45158400,0.11026419699192047
1981-01-07,0.10599066960581185,0.10599066960581185,0.10556331276893616,0.10556331276893616,55686400,0.10556331276893616
1981-01-08,0.10385384637181924,0.10385384637181924,0.1034265011548996,0.1034265011548996,39827200,0.1034265011548996
1981-01-09,0.10898212343454361,0.10940948018826802,0.10898212343454361,0.10898212343454361,21504000,0.10898212343454361
1981-01-12,0.10898210971718542,0.10898210971718542,0.1081274077296257,0.1081274077296257,23699200,0.1081274077296257
1981-01-13,0.10470858102695216,0.10470858102695216,0.1042812243103981,0.1042812243103981,23049600,0.1042812243103981
1981-01-14,0.10470857471227646,0.10513593140305785,0.10470857471227646,0.10470857471227646,14291200,0.10470857471227646
1981-01-15,0.10684539377689362,0.10770009612230597,0.10684539377689362,0.10684539377689362,14067200,0.10684539377689362
1981-01-16,0.10641801998174416,0.10641801998174416,0.10599066317081451,0.10599066317081451,13395200,0.10599066317081451
1981-01-19,0.11240095645189287,0.11282831321250729,0.11240095645189287,0.11240095645189285,41574400,0.11240095645189285
1981-01-20,0.10940948018826802,0.10940948018826802,0.10898212343454361,0.10898212343454361,30083200,0.10898212343454361
1981-01-21,0.11111888289451599,0.11197358489045951,0.11111888289451599,0.11111888289451599,15904000,0.11111888289451599
