Date,Open,High,Low,Close,Adj Close,Volume
2012-05-01,41.75830051322069,44.68783726965624,26.64388156745479,29.39466667175293,1251513200,29.39466667175293
2012-06-01,28.689591699037077,33.217960695598684,25.342970189013517,30.884262084960938,667910500,30.884262084960938
2012-07-01,31.03322138458581,32.65191527271162,21.460093857986386,21.559398651123047,520189700,21.559398651123047
2012-08-01,21.350856685769372,22.2942673899969,17.904928404878678,17.93471908569336,1151944900,17.93471908569336
2012-09-01,17.954580736378364,23.20788543406346,17.428256612547166,21.509746551513672,1058643700,21.509746551513672
2012-10-01,21.926838492612507,24.0817860182585,18.66959005238413,20.96356773376465,1100938300,20.96356773376465
2012-11-01,20.933771703431894,27.805768966674805,18.739102990595843,27.805768966674805,1527490200,27.805768966674805
2012-12-01,27.80576714283268,28.67966184819569,24.975536894113695,26.435340881347656,1191832200,26.435340881347656
2013-01-01,27.249652325323158,32.28448010629908,27.22979060849371,30.765094757080078,1675851700,30.765094757080078
2013-02-01,30.79489007493582,30.804820934234993,26.157284852815526,27.060972213745117,957639800,27.060972213745117
2013-03-01,26.86235964072479,28.481053767950023,24.548522388274844,25.402557373046875,727180500,25.402557373046875
2013-04-01,25.45220755139435,27.905074729703415,24.975537696786056,27.577363967895508,738509200,27.577363967895508
2013-05-01,27.656808434461386,28.86834476614739,23.098648535162578,24.181087493896484,982094800,24.181087493896484
2013-06-01,24.101641706676766,25.01525982743205,22.51274038004355,24.707408905029297,788331500,24.707408905029297
2013-07-01,24.79678382161464,38.044247031724815,23.982472418911822,36.54471969604492,1438017100,36.54471969604492
2013-08-01,37.041254568747455,41.96684686115053,35.770134954768665,41.003578186035156,1344994100,41.003578186035156
2013-09-01,41.5497621054564,51.24205672616462,41.152535332476575,49.881561279296875,1583083800,49.881561279296875
2013-10-01,49.62336132771693,54.44964830888437,44.946031529628634,49.8616943359375,2032635000,49.8616943359375
2013-11-01,50.49725347681903,51.72865329880893,43.247894127437,46.68389129638672,1357311900,46.68389129638672
2013-12-01,46.57466486216217,58.17364315864144,45.939101242048785,54.270904541015625,1517533200,54.270904541015625
2014-01-01,54.44964979196632,62.93040550664584,51.490318518115856,62.135955810546875,1294714800,62.135955810546875
2014-02-01,62.592773811226174,70.94443916373926,60.27893846864372,67.985107421875,1110774100,67.985107421875
2014-03-01,66.49551036377919,72.08645340188201,57.577803362705225,59.82212829589844,1255440000,59.82212829589844
2014-04-01,60.04059773539991,63.46666639453207,54.28083216591263,59.36531448364258,1883965100,59.36531448364258
2014-05-01,60.01080686506136,63.85396400918767,55.869731531559104,62.860897064208984,1120155500,62.860897064208984
2014-06-01,62.79137443621193,67.52828550647489,61.36136504807464,66.82321166992188,863389800,66.82321166992188
2014-07-01,67.11121182769836,76.20766665806674,61.778459799337476,72.14604187011719,1028365000,72.14604187011719
2014-08-01,71.71901711210965,75.46286160375398,71.05366666442929,74.30097961425781,590763600,74.30097961425781
2014-09-01,74.48966384309682,79.15705729420353,72.56311904107584,78.49170684814453,720995800,78.49170684814453
2014-10-01,78.23351307174363,80.59700819735231,69.83219980419425,74.46980285644531,1083643000,74.46980285644531
2014-11-01,74.94646913823965,77.72704111538434,72.0070034373594,77.16099548339844,490965300,77.16099548339844
2014-12-01,76.7240601243702,81.59999618971203,73.88389894501336,77.4787826538086,534527100,77.4787826538086
2015-01-01,78.03489948537234,78.70024993778692,73.02986059907988,75.3834228515625,546210700,75.3834228515625
2015-02-01,75.58203431843776,80.80554842679997,72.94048279479507,78.42219543457031,475148700,78.42219543457031
2015-03-01,78.45198612938606,85.47294205334953,76.72405842972013,81.64965057373047,575349900,81.64965057373047
2015-04-01,81.92771620549524,84.99627793939491,77.77671161469131,78.22358703613281,542124600,78.22358703613281
2015-05-01,78.69032702061989,81.28222261740773,76.25732517490874,78.64067840576172,421870700,78.64067840576172
2015-06-01,78.74991350506161,88.77985014603706,78.11435367355428,85.1750259399414,537740300,85.1750259399414
2015-07-01,86.16807502147512,98.55157210887872,84.638764636021,93.35785675048828,790781000,93.35785675048828
2015-08-01,92.8811884512021,98.05504617718564,71.50054159913917,88.80963134765625,709884600,88.80963134765625
2015-09-01,86.2475366811119,95.82066524267822,85.12537800205605,89.27638244628906,635399800,89.27638244628906
2015-10-01,89.42533873292196,104.39079994051465,87.74705960287734,101.26264953613281,571590400,101.26264953613281
2015-11-01,101.01437589646322,109.88242934472608,99.77304706874709,103.51689147949219,547232800,103.51689147949219
2015-12-01,104.10280939170399,107.17137081654218,100.75618392715096,103.93399047851562,440304100,103.93399047851562
2016-01-01,101.24278052829433,112.05723713606814,88.7500524250018,111.43161010742188,792709100,111.43161010742188
2016-02-01,111.49120074780782,116.77429660323602,96.14837752865465,106.17831420898438,874152500,106.17831420898438
2016-03-01,107.08199967396479,116.17845405152747,103.67579281758361,113.30850219726562,521458900,113.30850219726562
2016-04-01,112.96092511371094,119.95209009146339,105.57253338949539,116.76435852050781,741613800,116.76435852050781
2016-05-01,117.01263455543635,120.24008984182794,115.076156837719,117.98583221435547,460544200,117.98583221435547
2016-06-01,117.67797091750614,118.61145260495077,107.47921677163563,113.48724365234375,450876100,113.48724365234375
2016-07-01,113.4078127219381,127.43980037808782,112.18634924693683,123.08025360107422,470108600,123.08025360107422
2016-08-01,122.99086726656348,125.85089393295914,121.22321610551086,125.24512481689453,365670900,125.24512481689453
2016-09-01,125.5033296398618,131.06448227282988,124.72874152430353,127.3802261352539,376518100,127.3802261352539
2016-10-01,127.48944923404123,132.57392760095712,125.87075148630197,130.0813446044922,313284400,130.0813446044922
2016-11-01,130.49844603219958,131.0247683453398,112.7623356841786,117.59854888916016,644052900,117.59854888916016
2016-12-01,117.55880940926211,121.65023219088486,113.20919567151734,114.25191497802734,408728400,114.25191497802734
2017-01-01,115.22511909590976,132.21643064292513,114.70872957805095,129.41600036621094,378958900,129.41600036621094
2017-02-01,131.33257623850454,136.22836934963732,129.3961065003581,134.59974670410156,384700500,134.59974670410156
2017-03-01,135.5233122157822,141.95835637409488,135.13601824220177,141.06460571289062,342098600,141.06460571289062
