Date,Open,High,Low,Close,Adj Close,Volume
2012-05-18,41.75830671613622,44.687843907734816,37.73640152208718,37.964805603027344,573576400,37.964805603027344
2012-05-21,36.27659145587833,36.405690711132536,32.77108015460566,33.7939338684082,168192700,33.7939338684082
2012-05-22,32.383788169195476,33.35698954876293,30.72537272298183,30.784955978393555,101786600,30.784955978393555
2012-05-23,31.152391906519483,32.274552434682846,31.142461047707002,31.77802085876465,73600000,31.77802085876465
2012-05-24,32.721429725047805,32.97962446282299,31.549614970349158,32.800872802734375,50237200,32.800872802734375
2012-05-25,32.67177857725991,32.72143097624199,30.894194660760693,31.688644409179688,37149800,31.688644409179688
2012-05-29,31.261626267762804,31.47017050593436,28.4512577404699,28.63994026184082,78063400,28.63994026184082
2012-05-30,28.500912029129985,29.34501415776487,27.666738864776686,27.994449615478516,57267900,27.994449615478516
2012-05-31,28.351951172013045,29.46418269408395,26.64388329631165,29.394668579101562,111639200,29.394668579101562
2012-06-01,28.68959591532419,28.94779258067907,27.200001080358362,27.527711868286133,41855500,27.527711868286133
2012-06-04,27.01131612838842,27.458193371213287,26.256587971617723,26.713396072387695,35230300,26.713396072387695
2012-06-05,26.514788423007477,27.567434893601398,25.571377617341934,25.6905460357666,42473400,25.6905460357666
2012-06-06,25.889156908501278,26.981526789922295,25.342972914849625,26.6240234375,61489200,26.6240234375
2012-06-07,26.81270314513894,27.160275601769797,25.968599148783287,26.12748908996582,26159500,26.12748908996582
2012-06-08,26.365826224015994,27.567433636370072,26.25659056406938,26.912012100219727,38034000,26.912012100219727
2012-06-11,26.991456460274623,27.87528204915044,26.653814840994905,26.822635650634766,28219600,26.822635650634766
2012-06-12,27.289375397584163,27.5773646254335,26.77298209572046,27.209930419921875,15816800,27.209930419921875
2012-06-13,27.468125535399363,27.905073835175585,26.91201072284989,27.08083152770996,17102800,27.08083152770996
2012-06-14,27.45819592071798,28.123548311878448,27.19006841365682,28.09375762939453,16855000,28.09375762939453
2012-06-15,28.3122298841436,29.89120040236507,28.153339935880094,29.80182456970215,43563800,29.80182456970215
2012-06-18,29.752171528742995,31.857468167099853,29.205987545373517,31.192113876342773,42978900,31.192113876342773
2012-06-19,31.321212110830004,31.9567719095652,30.487038927931255,31.688644409179688,30849000,31.688644409179688
2012-06-20,31.69857441597449,31.70850527432756,30.93391536984613,31.380794525146484,15553600,31.380794525146484
2012-06-21,31.450310275706837,32.27455262071737,31.291420322026564,31.619131088256836,21875300,31.619131088256836
2012-06-22,32.18517612961737,33.21796270162605,31.83760554684292,32.820735931396484,74834000,32.820735931396484
2012-06-25,32.632054249373475,32.79094419470716,31.331140217542337,31.837604522705078,24352900,31.837604522705078
2012-06-26,32.463236067383335,33.20803350003433,32.27455541487658,32.870391845703125,24858700,32.870391845703125
2012-06-27,32.234828013543805,32.67177821145846,31.678713195876906,32.00642395019531,28568000,32.00642395019531
2012-06-28,31.738294278806936,31.96669832651024,30.68564797251207,31.142457962036133,17713300,31.142457962036133
2012-06-29,31.69857546298254,31.76808957963253,30.54662237362308,30.88426399230957,19526900,30.88426399230957
2012-07-02,31.033222733562184,31.509892580161473,30.33807778668335,30.55655288696289,14122000,30.55655288696289
2012-07-03,30.695584664166294,31.221908864402597,30.586347101409103,30.98357391357422,8763600,30.98357391357422
2012-07-05,31.102736544099283,31.41058558024122,30.80481836642871,31.25169563293457,10032100,31.25169563293457
2012-07-06,31.22190608768046,31.678714229279137,31.043154416927013,31.5098934173584,10945600,31.5098934173584
2012-07-09,31.87732426437699,32.65191606492963,31.76808861045283,31.94683837890625,17785200,31.94683837890625
2012-07-10,32.20503721089205,32.25468960913129,30.943846596792632,31.25169563293457,14269500,31.25169563293457
2012-07-11,31.26162947308584,31.341074454316487,30.33808038245594,30.75516700744629,13030300,30.75516700744629
2012-07-12,30.48703967034565,31.182182743610856,30.387732975845577,30.596275329589844,11300700,30.596275329589844
2012-07-13,30.824682602050288,30.854473285780987,30.348010827063998,30.506900787353516,8108300,30.506900787353516
2012-07-16,30.28842531052311,30.28842531052311,28.014309845245094,28.054033279418945,24672100,28.054033279418945
2012-07-17,28.282437523988904,28.391675074546267,26.961663635164157,27.895143508911133,30438600,27.895143508911133
2012-07-18,28.113616079737593,29.086819365889642,27.95472613385921,28.90806770324707,16841800,28.90806770324707
2012-07-19,29.205987688004953,29.29536352486446,28.431397733261765,28.798831939697266,13685100,28.798831939697266
2012-07-20,28.798830296574803,29.265569278119724,28.52077194286348,28.560495376586914,11869100,28.560495376586914
2012-07-23,27.924934899520746,28.798829584536346,27.815697353599724,28.55056381225586,12390700,28.55056381225586
2012-07-24,28.620079705018412,29.245710550772476,27.90507491827427,28.252647399902344,11539800,28.252647399902344
2012-07-25,28.193060115047405,29.285429877220025,27.885211091911007,29.136470794677734,17230200,29.136470794677734
2012-07-26,27.55750233374935,28.034172189798944,26.544577469055735,26.663745880126953,64597400,26.663745880126953
2012-07-27,23.029131372221663,24.369766793586006,22.125444198779054,23.545522689819336,123102300,23.545522689819336
2012-07-30,23.833512437355132,23.873235867260405,22.870241991560956,22.989408493041992,29285900,22.989408493041992
2012-07-31,23.207883060470998,23.207883060470998,21.460091959423195,21.559396743774414,56179400,21.559396743774414
2012-08-01,21.350856977804142,21.430301951259175,20.695435473270724,20.735157012939453,44604400,20.735157012939453
2012-08-02,20.625919359724424,20.695433467997347,19.682508734004312,19.900983810424805,56374500,19.900983810424805
2012-08-03,20.218767028172223,22.006280001355112,19.76195697868558,20.943702697753906,80647000,20.943702697753906
2012-08-06,21.241618323029712,21.99634647861516,21.152242495781604,21.767942428588867,27778900,21.767942428588867
2012-08-07,22.046000061538336,22.29426581946504,20.357792149989777,20.576265335083008,36782900,20.576265335083008
2012-08-08,20.566334477471848,21.003282741775728,20.0797338192296,20.576265335083008,29537400,20.576265335083008
2012-08-09,20.606061156259965,21.023147771091143,20.467032916022145,20.8642578125,15610700,20.8642578125
2012-08-10,21.261479913441143,21.668635615561346,20.98342157540791,21.65870475769043,25794700,21.65870475769043
2012-08-13,21.99634682343607,22.29426688363921,21.251549514104482,21.450162887573242,24973100,21.450162887573242
2012-08-14,21.261482222481455,21.450164754285222,20.10952910199533,20.23862648010254,39308800,20.23862648010254
2012-08-15,20.49682176197079,21.261480802965398,20.258486845449912,21.05293846130371,47861100,21.05293846130371
2012-08-16,20.29821003977652,20.33793157833722,19.55341272411763,19.73216438293457,157565300,19.73216438293457
2012-08-17,19.8711940183284,19.940708136327665,18.868200001481824,18.9178524017334,129293400,18.9178524017334
2012-08-20,18.917853183487036,19.990361362652767,18.619934981431232,19.87119483947754,101186600,19.87119483947754
2012-08-21,19.44417667731866,19.841401564135232,18.957575954203644,19.027090072631836,70640600,19.027090072631836
2012-08-22,19.225702198881226,19.39452300144189,18.828475444067283,19.305147171020508,49892200,19.305147171020508
2012-08-23,19.36473042659558,19.59313448473132,19.225702198881226,19.305147171020508,32813700,19.305147171020508
2012-08-24,19.384590013008943,19.543479939827268,19.11646255120902,19.275352478027344,29622200,19.275352478027344
2012-08-27,19.354802064313084,19.39452550256424,18.967508011953257,19.017160415649414,20704000,19.017160415649414
2012-08-28,18.96750802449065,19.24556451596138,18.818548919185936,19.205842971801758,25417000,19.205842971801758
2012-08-29,19.185979618252563,19.24556287647513,18.93771383252131,18.967506408691406,16124700,18.967506408691406
2012-08-30,19.136324581159382,19.315076225307045,18.927780364947985,18.95757293701172,30647500,18.95757293701172
2012-08-31,18.550417069308548,18.57027878381775,17.90492650069827,17.934717178344727,58764200,17.934717178344727
